author_id,job_title,institution_type,historical_publications,email_consent,country
A4296,Pharma Research Scientist,Corporate,18,True,United States
A4297,Clinical Researcher,Corporate,20,True,United Kingdom
A4298,Professor,Unknown,12,True,Japan
A4299,Pharma Research Scientist,Corporate,11,False,Germany
A4300,Pharma Research Scientist,Unknown,10,True,Japan
A4301,Pharma Research Scientist,Corporate,13,True,Germany
A4302,Clinical Researcher,Corporate,6,False,United Kingdom
A4303,AI Researcher,Corporate,11,False,Germany
A4304,Clinical Researcher,Academic,17,True,Germany
A4305,Professor,Academic,21,True,Germany
A4306,Professor,Academic,13,True,Germany
A4307,Pharma Research Scientist,Corporate,23,False,Germany
A4308,Professor,Academic,12,True,United States
A4309,Clinical Researcher,Corporate,16,True,Germany
A4310,Professor,Academic,17,False,Germany
A4311,Clinical Researcher,Academic,14,True,Japan
A4312,Professor,Academic,16,True,Japan
A4313,Clinical Researcher,Academic,16,True,Japan
A4314,Clinical Researcher,Corporate,15,True,Germany
A4315,Clinical Researcher,Academic,18,True,Japan
A4316,Professor,Academic,14,True,United States
A4317,Clinical Researcher,Corporate,17,True,United Kingdom
A4318,AI Researcher,Corporate,17,False,Japan
A4319,Pharma Research Scientist,Corporate,14,False,Japan
A4320,Pharma Research Scientist,Corporate,11,True,United States
A4321,AI Researcher,Corporate,15,True,India
A4322,AI Researcher,Unknown,18,True,India
A4323,Pharma Research Scientist,Corporate,12,True,United States
A4324,Professor,Academic,12,True,Japan
A4325,AI Researcher,Academic,15,True,United Kingdom
A4326,Pharma Research Scientist,Corporate,12,True,Japan
A4327,Pharma Research Scientist,Unknown,14,True,United States
A4328,Pharma Research Scientist,Corporate,15,False,United States
A4329,AI Researcher,Academic,10,True,Germany
A4330,Pharma Research Scientist,Corporate,13,True,United States
A4331,AI Researcher,Corporate,9,True,Germany
A4332,Pharma Research Scientist,Corporate,16,False,United States
A4333,Clinical Researcher,Academic,13,True,Germany
A4334,AI Researcher,Academic,13,True,Germany
A4335,Pharma Research Scientist,Corporate,13,False,Japan
A4336,Professor,Academic,12,False,Germany
A4337,Pharma Research Scientist,Corporate,14,False,India
A4338,Professor,Academic,15,True,United States
A4339,Clinical Researcher,Corporate,13,False,United Kingdom
A4340,Professor,Academic,19,True,United States
A4341,Clinical Researcher,Academic,20,True,Japan
A4342,Pharma Research Scientist,Corporate,16,True,Japan
A4343,Professor,Academic,21,True,Germany
A4344,Pharma Research Scientist,Corporate,14,True,Japan
A4345,Professor,Academic,11,True,Japan
A4346,Professor,Academic,11,True,United States
A4347,AI Researcher,Corporate,14,True,India
A4348,Pharma Research Scientist,Corporate,11,True,India
A4349,Pharma Research Scientist,Corporate,15,True,Germany
A4350,Clinical Researcher,Corporate,16,False,Japan
A4351,Clinical Researcher,Corporate,50,True,Japan
A4352,Pharma Research Scientist,Corporate,11,False,India
A4353,AI Researcher,Corporate,8,True,Germany
A4354,Pharma Research Scientist,Corporate,15,True,Japan
A4355,Clinical Researcher,Corporate,16,True,Germany
A4356,Clinical Researcher,Corporate,19,True,United States
A4357,Clinical Researcher,Corporate,8,True,Japan
A4358,Clinical Researcher,Academic,14,True,Japan
A4359,Pharma Research Scientist,Corporate,17,True,Japan
A4360,AI Researcher,Academic,20,False,India
A4361,AI Researcher,Corporate,13,True,India
A4362,Pharma Research Scientist,Corporate,21,True,Japan
A4363,Pharma Research Scientist,Corporate,14,False,Japan
A4364,Clinical Researcher,Corporate,22,False,United States
A4365,AI Researcher,Academic,15,True,United States
A4366,Professor,Academic,12,True,Germany
A4367,AI Researcher,Corporate,12,True,Germany
A4368,AI Researcher,Academic,16,False,India
A4369,Professor,Academic,13,True,United Kingdom
A4370,Pharma Research Scientist,Corporate,19,False,United States
A4371,Clinical Researcher,Academic,11,False,Germany
A4372,Pharma Research Scientist,Corporate,13,False,United States
A4373,Professor,Academic,16,False,United States
A4374,AI Researcher,Corporate,8,True,United Kingdom
A4375,Clinical Researcher,Corporate,10,True,United States
A4376,AI Researcher,Corporate,16,True,United Kingdom
A4377,Clinical Researcher,Academic,16,True,United Kingdom
A4378,Pharma Research Scientist,Corporate,16,True,United States
A4379,Professor,Academic,18,True,United States
A4380,Clinical Researcher,Academic,9,False,Germany
A4381,Professor,Unknown,19,False,United States
A4382,AI Researcher,Academic,14,True,United States
A4383,Pharma Research Scientist,Corporate,16,True,United States
A4384,Pharma Research Scientist,Corporate,11,True,Germany
A4385,Professor,Academic,17,False,United Kingdom
A4386,Clinical Researcher,Corporate,23,True,Germany
A4387,Professor,Academic,9,False,United States
A4388,Professor,Academic,15,False,Japan
A4389,Professor,Academic,12,False,United States
A4390,Clinical Researcher,Corporate,13,True,Germany
A4391,Professor,Academic,21,False,Germany
A4392,Professor,Academic,17,False,India
A4393,Professor,Academic,21,True,Japan
A4394,AI Researcher,Corporate,10,True,Germany
A4395,Professor,Academic,12,False,United Kingdom
A4396,Pharma Research Scientist,Corporate,15,True,United States
A4397,Pharma Research Scientist,Corporate,25,True,United Kingdom
A4398,AI Researcher,Corporate,13,False,Germany
A4399,Clinical Researcher,Academic,11,False,Germany
A4400,Professor,Academic,12,True,United Kingdom
A4401,Clinical Researcher,Corporate,12,True,United Kingdom
A4402,AI Researcher,Academic,15,True,India
A4403,Professor,Academic,11,True,United States
A4404,Clinical Researcher,Academic,16,False,United Kingdom
A4405,AI Researcher,Corporate,14,True,United States
A4406,Clinical Researcher,Corporate,20,False,Japan
A4407,Professor,Academic,11,True,Germany
A4408,AI Researcher,Corporate,10,True,United Kingdom
A4409,Pharma Research Scientist,Corporate,17,False,Japan
A4410,Clinical Researcher,Corporate,15,True,Germany
A4411,Professor,Academic,13,True,India
A4412,Pharma Research Scientist,Corporate,9,False,Germany
A4413,Pharma Research Scientist,Corporate,17,False,United Kingdom
A4414,Professor,Academic,18,True,Japan
A4415,AI Researcher,Corporate,14,True,Japan
A4416,Professor,Academic,10,True,Japan
A4417,Pharma Research Scientist,Corporate,19,False,Germany
A4418,AI Researcher,Academic,15,False,United States
A4419,Professor,Academic,17,True,United States
A4420,Clinical Researcher,Academic,6,True,Germany
A4421,Professor,Academic,12,False,United Kingdom
A4422,Pharma Research Scientist,Corporate,22,True,Germany
A4423,AI Researcher,Academic,13,False,United States
A4424,Clinical Researcher,Corporate,16,False,Germany
A4425,Professor,Academic,14,False,Japan
A4426,Clinical Researcher,Corporate,21,True,United Kingdom
A4427,Clinical Researcher,Corporate,12,True,United Kingdom
A4428,Clinical Researcher,Corporate,15,True,India
A4429,Pharma Research Scientist,Corporate,12,True,Germany
A4430,Pharma Research Scientist,Corporate,17,True,Japan
A4431,Clinical Researcher,Academic,23,True,Germany
A4432,AI Researcher,Unknown,13,True,India
A4433,Pharma Research Scientist,Corporate,19,True,India
A4434,Clinical Researcher,Corporate,20,True,Germany
A4435,Professor,Academic,11,False,Germany
A4436,Professor,Academic,15,True,Germany
A4437,Pharma Research Scientist,Corporate,17,True,United States
A4438,Clinical Researcher,Academic,18,True,India
A4439,Pharma Research Scientist,Unknown,17,True,United Kingdom
A4440,Clinical Researcher,Corporate,8,False,United States
A4441,Professor,Academic,12,True,Japan
A4442,Clinical Researcher,Academic,20,True,United Kingdom
A4443,Clinical Researcher,Corporate,9,True,United Kingdom
A4444,AI Researcher,Corporate,12,False,United Kingdom
A4445,Clinical Researcher,Corporate,15,True,India
A4446,Professor,Unknown,16,True,Japan
A4447,Pharma Research Scientist,Corporate,18,True,United States
A4448,Pharma Research Scientist,Corporate,11,True,Japan
A4449,Pharma Research Scientist,Corporate,15,True,United States
A4450,AI Researcher,Unknown,9,False,India
A4451,Pharma Research Scientist,Corporate,20,True,Japan
A4452,Professor,Academic,12,False,United Kingdom
A4453,AI Researcher,Corporate,13,True,Japan
A4454,AI Researcher,Corporate,18,True,India
A4455,Pharma Research Scientist,Corporate,17,False,India
A4456,Clinical Researcher,Corporate,13,True,India
A4457,Pharma Research Scientist,Corporate,23,True,United States
A4458,Professor,Academic,18,False,Japan
A4459,AI Researcher,Corporate,9,False,United Kingdom
A4460,Clinical Researcher,Academic,8,True,United Kingdom
A4461,Professor,Academic,17,True,Germany
A4462,AI Researcher,Academic,11,True,India
A4463,Professor,Academic,17,True,United Kingdom
A4464,Pharma Research Scientist,Corporate,19,True,India
A4465,Professor,Academic,15,True,United Kingdom
A4466,Professor,Academic,13,True,Japan
A4467,Clinical Researcher,Academic,8,True,Germany
A4468,Pharma Research Scientist,Corporate,20,False,India
A4469,Professor,Academic,18,False,United States
A4470,Clinical Researcher,Corporate,15,True,United States
A4471,Professor,Academic,18,False,United Kingdom
A4472,Professor,Academic,13,True,Japan
A4473,Clinical Researcher,Academic,9,True,India
A4474,Professor,Academic,23,True,Germany
A4475,Clinical Researcher,Corporate,14,False,Japan
A4476,Pharma Research Scientist,Corporate,14,True,United Kingdom
A4477,AI Researcher,Corporate,15,True,Japan
A4478,Pharma Research Scientist,Corporate,19,False,Germany
A4479,Clinical Researcher,Corporate,13,True,Japan
A4480,Pharma Research Scientist,Corporate,21,False,India
A4481,AI Researcher,Corporate,16,True,United Kingdom
A4482,Professor,Academic,11,False,Germany
A4483,Pharma Research Scientist,Corporate,21,True,United Kingdom
A4484,Pharma Research Scientist,Corporate,12,False,India
A4485,AI Researcher,Corporate,13,False,Germany
A4486,AI Researcher,Academic,20,False,Germany
A4487,Pharma Research Scientist,Unknown,17,True,United Kingdom
A4488,Pharma Research Scientist,Corporate,15,False,Japan
A4489,AI Researcher,Academic,14,True,Japan
A4490,Professor,Academic,11,True,United States
A4491,AI Researcher,Academic,18,False,United States
A4492,AI Researcher,Corporate,29,True,Germany
A4493,Clinical Researcher,Academic,16,True,United Kingdom
A4494,Professor,Academic,5,True,Germany
A4495,Professor,Academic,21,True,United Kingdom
A4496,AI Researcher,Corporate,14,True,India
A4497,AI Researcher,Academic,21,True,United States
A4498,AI Researcher,Academic,20,True,Germany
A4499,Pharma Research Scientist,Corporate,15,True,India
A4500,Pharma Research Scientist,Unknown,19,False,Japan
A4501,Pharma Research Scientist,Corporate,15,True,United States
A4502,AI Researcher,Academic,15,True,United Kingdom
A4503,Professor,Academic,14,True,Japan
A4504,Pharma Research Scientist,Corporate,18,True,Japan
A4505,Pharma Research Scientist,Corporate,15,True,India
A4506,Professor,Academic,21,True,Germany
A4507,AI Researcher,Academic,15,True,Germany
A4508,AI Researcher,Corporate,12,True,India
A4509,Pharma Research Scientist,Corporate,15,True,Japan
A4510,Pharma Research Scientist,Corporate,9,True,United States
A4511,Professor,Academic,14,False,Japan
A4512,Pharma Research Scientist,Corporate,18,True,India
A4513,Professor,Academic,11,True,Japan
A4514,Clinical Researcher,Academic,16,False,Japan
A4515,Pharma Research Scientist,Corporate,14,False,Japan
A4516,Pharma Research Scientist,Corporate,11,True,Japan
A4517,Pharma Research Scientist,Corporate,11,True,United States
A4518,Clinical Researcher,Academic,12,True,United Kingdom
A4519,AI Researcher,Corporate,20,True,United Kingdom
A4520,Clinical Researcher,Academic,13,True,Germany
A4521,AI Researcher,Corporate,20,True,United Kingdom
A4522,AI Researcher,Corporate,22,False,United Kingdom
A4523,Pharma Research Scientist,Corporate,10,True,United Kingdom
A4524,Clinical Researcher,Corporate,17,True,Japan
A4525,Pharma Research Scientist,Corporate,10,True,Japan
A4526,Professor,Academic,15,True,United States
A4527,Clinical Researcher,Corporate,13,True,Japan
A4528,Pharma Research Scientist,Corporate,17,False,Japan
A4529,AI Researcher,Academic,16,False,United Kingdom
A4530,Professor,Academic,20,False,United States
A4531,Clinical Researcher,Corporate,14,True,United States
A4532,Clinical Researcher,Corporate,17,False,United Kingdom
A4533,Clinical Researcher,Corporate,22,True,United Kingdom
A4534,AI Researcher,Academic,20,True,United States
A4535,Clinical Researcher,Corporate,13,True,India
A4536,AI Researcher,Corporate,9,True,United Kingdom
A4537,Professor,Academic,18,True,United Kingdom
A4538,Pharma Research Scientist,Corporate,11,False,United States
A4539,Clinical Researcher,Academic,9,False,India
A4540,Clinical Researcher,Unknown,16,True,India
A4541,AI Researcher,Corporate,12,True,Germany
A4542,Clinical Researcher,Corporate,18,True,India
A4543,Clinical Researcher,Corporate,10,True,United Kingdom
A4544,Pharma Research Scientist,Corporate,17,True,Japan
A4545,Pharma Research Scientist,Unknown,13,False,United States
A4546,Pharma Research Scientist,Corporate,14,True,United Kingdom
A4547,Pharma Research Scientist,Corporate,12,True,United States
A4548,Professor,Academic,16,False,India
A4549,AI Researcher,Academic,21,True,United States
A4550,Clinical Researcher,Corporate,13,True,United Kingdom
A4551,Professor,Academic,14,True,Japan
A4552,Pharma Research Scientist,Corporate,13,True,United Kingdom
A4553,Pharma Research Scientist,Corporate,18,True,Germany
A4554,AI Researcher,Corporate,13,True,United States
A4555,Pharma Research Scientist,Corporate,14,True,United Kingdom
A4556,Professor,Academic,17,True,India
A4557,Pharma Research Scientist,Corporate,11,True,India
A4558,Pharma Research Scientist,Corporate,13,True,United Kingdom
A4559,AI Researcher,Academic,13,False,Germany
A4560,Professor,Academic,20,True,United States
A4561,Pharma Research Scientist,Corporate,17,False,Germany
A4562,Professor,Academic,19,False,Japan
A4563,Professor,Academic,16,False,United Kingdom
A4564,AI Researcher,Unknown,21,False,Germany
A4565,AI Researcher,Corporate,10,True,Japan
A4566,Professor,Academic,8,True,Germany
A4567,Clinical Researcher,Academic,11,True,Japan
A4568,Professor,Academic,19,True,India
A4569,AI Researcher,Corporate,16,True,India
A4570,Professor,Academic,12,True,United Kingdom
A4571,Pharma Research Scientist,Corporate,9,True,Germany
A4572,Clinical Researcher,Corporate,14,False,India
A4573,Clinical Researcher,Corporate,14,False,United States
A4574,AI Researcher,Corporate,18,False,India
A4575,Professor,Academic,12,True,India
A4576,Professor,Academic,10,True,Germany
A4577,Clinical Researcher,Corporate,17,False,Japan
A4578,Pharma Research Scientist,Corporate,14,True,United States
A4579,Pharma Research Scientist,Corporate,17,False,United States
A4580,Pharma Research Scientist,Corporate,15,False,Japan
A4581,Pharma Research Scientist,Corporate,23,True,Germany
A4582,Pharma Research Scientist,Corporate,9,True,India
A4583,Professor,Academic,12,True,Japan
